id,private,full_name,stars,ssh_url,clone_url,size,watchers,has_issues,forks,open_issues,license,run_item_id,cloned,chosen,commits,contributors,created_at,updated_at,pushed_at,analyzed,coverage,failed,comments,repo_id,commit_id,commite_id,complexity
6024,false,apache/maven-script-interpreter,10,git@github.com:apache/maven-script-interpreter.git,https://github.com/apache/maven-script-interpreter.git,197,10,false,3,3,,95,false,false,NULL,NULL,2017-12-07 20:19:57+02,2024-09-07 20:25:05+03,2025-01-27 06:18:12+02,false,NULL,false,NULL,113484367,NULL,NULL,NULL
6025,false,A5H73Y/Carz,10,git@github.com:A5H73Y/Carz.git,https://github.com/A5H73Y/Carz.git,601,10,true,10,11,mit,95,false,false,NULL,NULL,2018-03-28 18:09:53+03,2024-11-16 15:38:07+02,2024-11-16 15:39:54+02,false,NULL,false,NULL,127158446,NULL,NULL,NULL
6026,false,midorlo/JNAutoIt,10,git@github.com:midorlo/JNAutoIt.git,https://github.com/midorlo/JNAutoIt.git,491,10,true,7,4,,95,false,false,NULL,NULL,2018-08-28 06:24:47+03,2024-10-24 17:24:46+03,2024-06-17 14:42:24+03,false,NULL,false,NULL,146386526,NULL,NULL,NULL
6027,false,1and1/go-maven-poller,9,git@github.com:1and1/go-maven-poller.git,https://github.com/1and1/go-maven-poller.git,762,9,true,8,0,other,95,false,false,NULL,NULL,2015-04-16 00:03:32+03,2024-06-19 12:47:13+03,2024-06-19 12:46:02+03,false,NULL,false,NULL,34018530,NULL,NULL,NULL
6028,false,apache/maven-file-management,9,git@github.com:apache/maven-file-management.git,https://github.com/apache/maven-file-management.git,221,9,false,7,0,,95,false,false,NULL,NULL,2017-12-09 16:54:08+02,2024-12-15 19:20:05+02,2024-12-15 19:10:49+02,false,NULL,false,NULL,113677289,NULL,NULL,NULL
6029,false,OswaldAKs/CICD-Pipeline-with-GithubActions-Docker,9,git@github.com:OswaldAKs/CICD-Pipeline-with-GithubActions-Docker.git,https://github.com/OswaldAKs/CICD-Pipeline-with-GithubActions-Docker.git,74,9,true,10,1,,95,false,false,NULL,NULL,2023-04-03 20:13:39+03,2025-02-13 19:06:56+02,2024-06-26 14:00:30+03,false,NULL,false,NULL,623090069,NULL,NULL,NULL
6030,false,Sweattypalms/dungeon-generation,9,git@github.com:Sweattypalms/dungeon-generation.git,https://github.com/Sweattypalms/dungeon-generation.git,113,9,true,1,0,gpl-3.0,95,true,true,4,1,2024-06-19 20:12:52+03,2025-02-28 19:26:00+02,2024-06-19 21:03:57+03,true,NULL,true,Unresolved compilation issues,817423303,NULL,77248bd,257
6031,false,the-codeboy/mensabot,9,git@github.com:the-codeboy/mensabot.git,https://github.com/the-codeboy/mensabot.git,756,9,true,4,7,,95,false,false,NULL,NULL,2022-06-04 19:04:23+03,2024-06-20 11:42:29+03,2024-06-20 11:42:26+03,false,NULL,false,NULL,499873366,NULL,NULL,NULL
6032,false,tahmid-saj/fin-predict,9,git@github.com:tahmid-saj/fin-predict.git,https://github.com/tahmid-saj/fin-predict.git,389,9,true,3,0,,95,false,false,NULL,NULL,2023-03-11 21:57:34+02,2025-01-25 07:48:02+02,2024-10-18 05:27:37+03,false,NULL,false,NULL,612728900,NULL,NULL,NULL
6033,false,aljoshakoecher/PackML-StateMachine,9,git@github.com:aljoshakoecher/PackML-StateMachine.git,https://github.com/aljoshakoecher/PackML-StateMachine.git,122,9,true,3,1,mit,95,false,false,NULL,NULL,2020-03-13 20:24:59+02,2024-10-02 16:17:32+03,2024-05-08 13:14:45+03,false,NULL,false,NULL,247136691,NULL,NULL,NULL
6034,false,yupiik/maven-shade-transformers,9,git@github.com:yupiik/maven-shade-transformers.git,https://github.com/yupiik/maven-shade-transformers.git,48,9,true,3,0,apache-2.0,95,false,false,NULL,NULL,2020-04-23 18:38:59+03,2024-03-21 01:36:14+02,2024-03-10 13:41:40+02,false,NULL,false,NULL,258251522,NULL,NULL,NULL
6035,false,japlscript/japlscript,9,git@github.com:japlscript/japlscript.git,https://github.com/japlscript/japlscript.git,1313,9,true,1,1,lgpl-2.1,95,false,false,NULL,NULL,2021-03-21 12:52:15+02,2024-07-14 19:13:40+03,2024-01-04 09:55:02+02,false,NULL,false,NULL,349969741,NULL,NULL,NULL
6036,false,vdaburon/jmeter-graph-tool-maven-plugin,9,git@github.com:vdaburon/jmeter-graph-tool-maven-plugin.git,https://github.com/vdaburon/jmeter-graph-tool-maven-plugin.git,766,9,true,1,0,,95,false,false,NULL,NULL,2021-09-20 18:43:21+03,2024-06-07 15:36:25+03,2024-06-07 15:36:05+03,false,NULL,false,NULL,408503213,NULL,NULL,NULL
6037,false,JiananAlvin/02160_roborally,9,git@github.com:JiananAlvin/02160_roborally.git,https://github.com/JiananAlvin/02160_roborally.git,7586,9,true,1,0,,95,false,false,NULL,NULL,2022-03-02 10:47:21+02,2024-12-15 19:45:27+02,2024-10-18 23:45:57+03,false,NULL,false,NULL,465224979,NULL,NULL,NULL
6038,false,allure-examples/junit5-java-maven,9,git@github.com:allure-examples/junit5-java-maven.git,https://github.com/allure-examples/junit5-java-maven.git,1433,9,false,7,0,apache-2.0,95,true,true,26,2,2020-08-25 14:39:25+03,2024-11-14 03:29:05+02,2024-11-06 19:19:52+02,true,0.00,false,No actual tests,290198771,NULL,e7c8947,4
6039,false,wix-incubator/bazelizer,9,git@github.com:wix-incubator/bazelizer.git,https://github.com/wix-incubator/bazelizer.git,446,9,true,5,2,mit,95,false,false,NULL,NULL,2020-08-14 13:30:13+03,2025-01-04 05:55:40+02,2024-03-12 16:13:53+02,false,NULL,false,NULL,287507285,NULL,NULL,NULL
6040,false,Jackson-Wozniak/Elevation-Airlines,9,git@github.com:Jackson-Wozniak/Elevation-Airlines.git,https://github.com/Jackson-Wozniak/Elevation-Airlines.git,1465,9,true,1,1,mit,95,false,false,NULL,NULL,2023-06-30 20:52:45+03,2025-02-24 09:40:07+02,2024-12-31 20:20:05+02,false,NULL,false,NULL,660733995,NULL,NULL,NULL
6041,false,zyyzyykk/ip-restrictions-boot-starter,9,git@github.com:zyyzyykk/ip-restrictions-boot-starter.git,https://github.com/zyyzyykk/ip-restrictions-boot-starter.git,87,9,true,1,0,mit,95,false,false,NULL,NULL,2023-10-05 16:03:40+03,2024-11-27 06:47:16+02,2024-09-09 15:27:33+03,false,NULL,false,NULL,700867805,NULL,NULL,NULL
6042,false,L1nkWave/Chat,9,git@github.com:L1nkWave/Chat.git,https://github.com/L1nkWave/Chat.git,11121,9,true,1,0,mit,95,true,true,700,5,2023-10-18 18:41:38+03,2024-12-23 04:58:27+02,2024-06-16 15:02:27+03,true,35.00,false,NULL,706777474,NULL,3b998fe,1047
6043,false,nusratahmed/maven-selenium-webdriver-testng-example-project,9,git@github.com:nusratahmed/maven-selenium-webdriver-testng-example-project.git,https://github.com/nusratahmed/maven-selenium-webdriver-testng-example-project.git,17,9,true,66,3,,95,false,false,NULL,NULL,2019-05-29 00:12:56+03,2025-01-28 11:05:15+02,2024-02-21 23:59:32+02,false,NULL,false,NULL,189104172,NULL,NULL,NULL
6044,false,GReD-Clermont/simple-omero-client,9,git@github.com:GReD-Clermont/simple-omero-client.git,https://github.com/GReD-Clermont/simple-omero-client.git,2578,9,true,7,5,gpl-2.0,95,false,false,NULL,NULL,2020-07-21 12:15:23+03,2024-11-22 11:48:29+02,2024-12-02 17:17:41+02,false,NULL,false,NULL,281351105,NULL,NULL,NULL
6045,false,HoseinRezaeeM/Travel-ticket-online-purchase-system,8,git@github.com:HoseinRezaeeM/Travel-ticket-online-purchase-system.git,https://github.com/HoseinRezaeeM/Travel-ticket-online-purchase-system.git,26477,8,true,1,0,,95,false,false,NULL,NULL,2023-12-30 11:26:34+02,2024-06-16 08:26:30+03,2024-06-16 08:26:27+03,false,NULL,false,NULL,737233001,NULL,NULL,NULL
6046,false,jiniya22/demo-old,8,git@github.com:jiniya22/demo-old.git,https://github.com/jiniya22/demo-old.git,249,8,true,8,0,mit,95,true,true,137,2,2019-09-09 11:25:21+03,2024-08-15 22:58:00+03,2024-02-06 10:42:53+02,true,NULL,true,Unresolved compilation issues,207260757,NULL,59c6e56,148
6047,false,jfrog/maven-dep-tree,8,git@github.com:jfrog/maven-dep-tree.git,https://github.com/jfrog/maven-dep-tree.git,44,8,true,5,3,,95,false,false,NULL,NULL,2023-07-09 17:31:21+03,2024-10-25 09:33:28+03,2024-05-21 09:16:22+03,false,NULL,false,NULL,664294989,NULL,NULL,NULL
6048,false,flexycode/CCPRGG2L_INTERMEDIATE_FINAL_EXAM,8,git@github.com:flexycode/CCPRGG2L_INTERMEDIATE_FINAL_EXAM.git,https://github.com/flexycode/CCPRGG2L_INTERMEDIATE_FINAL_EXAM.git,19742,8,true,2,1,mit,95,true,true,95,7,2019-09-04 02:08:58+03,2024-11-12 07:08:54+02,2024-09-02 23:08:49+03,true,NULL,true,Unresolved compilation issues,206187346,NULL,a623f5b,157
6049,false,bvolpato/taskerbox,8,git@github.com:bvolpato/taskerbox.git,https://github.com/bvolpato/taskerbox.git,592,8,true,2,5,apache-2.0,95,false,false,NULL,NULL,2015-06-05 22:56:08+03,2024-12-31 19:26:19+02,2025-02-25 23:42:18+02,false,NULL,false,NULL,36952538,NULL,NULL,NULL
6050,false,PerfectoMobileSA/PerfectoJavaSample,8,git@github.com:PerfectoMobileSA/PerfectoJavaSample.git,https://github.com/PerfectoMobileSA/PerfectoJavaSample.git,43976,8,true,39,1,,95,false,false,NULL,NULL,2019-09-27 15:45:12+03,2024-10-04 14:11:36+03,2025-01-03 21:17:04+02,false,NULL,false,NULL,211317583,NULL,NULL,NULL
6051,false,M1Yellow/funasm,8,git@github.com:M1Yellow/funasm.git,https://github.com/M1Yellow/funasm.git,787,8,true,4,0,apache-2.0,95,true,true,37,1,2024-05-21 07:37:38+03,2024-09-28 06:33:20+03,2024-08-06 03:42:13+03,true,0.00,false,No actual tests,803620688,NULL,1dc2606,317
6052,false,godcheese/oryx,8,git@github.com:godcheese/oryx.git,https://github.com/godcheese/oryx.git,21799,8,true,7,0,mit,95,false,false,NULL,NULL,2019-03-28 10:26:33+02,2024-12-21 15:03:07+02,2024-12-21 15:03:03+02,false,NULL,false,NULL,178159244,NULL,NULL,NULL
6053,false,nikos912000/grpcdemo,8,git@github.com:nikos912000/grpcdemo.git,https://github.com/nikos912000/grpcdemo.git,95,8,true,4,1,apache-2.0,95,true,true,13,2,2020-01-02 17:21:08+02,2024-04-22 15:26:02+03,2024-11-20 17:57:44+02,true,NULL,true,Unresolved compilation issues,231407406,NULL,1085883,78
6054,false,khmarbaise/example-jacoco,8,git@github.com:khmarbaise/example-jacoco.git,https://github.com/khmarbaise/example-jacoco.git,88,8,true,2,6,apache-2.0,95,true,true,61,3,2023-10-26 21:11:19+03,2024-09-25 18:01:31+03,2024-10-07 22:43:41+03,true,NULL,false,No branches found,710453022,NULL,1cceeb3,2
6055,false,apache/maven-patch-plugin,8,git@github.com:apache/maven-patch-plugin.git,https://github.com/apache/maven-patch-plugin.git,134,8,false,7,0,,95,false,false,NULL,NULL,2017-12-09 17:13:15+02,2024-12-18 11:54:59+02,2024-12-14 15:12:18+02,false,NULL,false,NULL,113678613,NULL,NULL,NULL
6056,false,BGMP/AllTranslations,8,git@github.com:BGMP/AllTranslations.git,https://github.com/BGMP/AllTranslations.git,74,8,true,1,0,agpl-3.0,95,true,true,28,2,2023-04-12 16:45:02+03,2024-02-12 17:31:50+02,2024-02-01 15:51:13+02,true,0.00,false,No actual tests,626953829,NULL,cb58309,50
6057,false,miguelpinia/ingenieria-de-software,7,git@github.com:miguelpinia/ingenieria-de-software.git,https://github.com/miguelpinia/ingenieria-de-software.git,43817,7,true,4,0,,95,false,false,NULL,NULL,2017-01-24 04:19:36+02,2024-09-10 21:58:36+03,2024-09-10 21:58:38+03,false,NULL,false,NULL,79870354,NULL,NULL,NULL
6058,false,seujorgenochurras/Jhey-Package-Manager,7,git@github.com:seujorgenochurras/Jhey-Package-Manager.git,https://github.com/seujorgenochurras/Jhey-Package-Manager.git,3690,7,true,1,0,mit,95,false,false,NULL,NULL,2023-04-30 22:58:08+03,2024-05-01 21:08:05+03,2025-01-21 21:15:39+02,false,NULL,false,NULL,634648704,NULL,NULL,NULL
6059,false,MenekseYuncu/restaurant-management,7,git@github.com:MenekseYuncu/restaurant-management.git,https://github.com/MenekseYuncu/restaurant-management.git,616,7,true,1,6,,95,false,false,NULL,NULL,2024-01-24 13:30:47+02,2025-02-26 21:43:29+02,2024-08-14 18:04:15+03,false,NULL,false,NULL,747655817,NULL,NULL,NULL
6060,false,Rapter1990/foreignexchangeexample,7,git@github.com:Rapter1990/foreignexchangeexample.git,https://github.com/Rapter1990/foreignexchangeexample.git,3341,7,true,2,0,,95,false,false,NULL,NULL,2024-08-09 18:26:31+03,2024-12-21 09:12:23+02,2024-08-11 14:45:24+03,false,NULL,false,NULL,840384333,NULL,NULL,NULL
6061,false,AndriyKalashnykov/spring-on-k8s,7,git@github.com:AndriyKalashnykov/spring-on-k8s.git,https://github.com/AndriyKalashnykov/spring-on-k8s.git,2041,7,true,5,10,mit,95,true,true,354,3,2022-01-04 22:46:37+02,2023-09-08 10:29:03+03,2024-04-09 06:47:37+03,true,NULL,false,No branches found,444558531,NULL,36eac89,10
6062,false,intellibucket/be-on-network,7,git@github.com:intellibucket/be-on-network.git,https://github.com/intellibucket/be-on-network.git,4354,7,true,1,0,,95,false,false,NULL,NULL,2023-03-18 18:23:04+02,2024-09-05 22:46:46+03,2024-06-27 22:00:50+03,false,NULL,false,NULL,615770579,NULL,NULL,NULL
6063,false,easyj-projects/easyj-maven-plugin,7,git@github.com:easyj-projects/easyj-maven-plugin.git,https://github.com/easyj-projects/easyj-maven-plugin.git,289,7,true,2,0,apache-2.0,95,true,true,177,2,2022-07-04 04:43:39+03,2024-07-17 04:45:27+03,2024-06-20 06:01:39+03,true,4.00,false,NULL,510178140,NULL,cd1fedc,1094
6064,false,c100k/docker-compose-rule-with-junit5,7,git@github.com:c100k/docker-compose-rule-with-junit5.git,https://github.com/c100k/docker-compose-rule-with-junit5.git,16,7,true,1,0,apache-2.0,95,false,false,NULL,NULL,2017-10-11 06:04:39+03,2024-03-26 12:21:17+02,2024-03-26 12:23:18+02,false,NULL,false,NULL,106498803,NULL,NULL,NULL
6065,false,sivaprasadreddy/spring-boot-todolist,7,git@github.com:sivaprasadreddy/spring-boot-todolist.git,https://github.com/sivaprasadreddy/spring-boot-todolist.git,604,7,true,3,9,,95,false,false,NULL,NULL,2020-05-06 14:15:26+03,2024-09-30 07:59:15+03,2024-12-01 02:24:53+02,false,NULL,false,NULL,261735369,NULL,NULL,NULL
6066,false,netbuffer/spring-boot-demo,7,git@github.com:netbuffer/spring-boot-demo.git,https://github.com/netbuffer/spring-boot-demo.git,457,7,true,5,0,,95,false,false,NULL,NULL,2018-05-22 17:09:33+03,2024-09-13 03:44:33+03,2024-09-12 16:58:59+03,false,NULL,false,NULL,134424980,NULL,NULL,NULL
6067,false,ElmarDott/TP-CORE,7,git@github.com:ElmarDott/TP-CORE.git,https://github.com/ElmarDott/TP-CORE.git,2861,7,true,1,0,apache-2.0,95,false,false,NULL,NULL,2018-02-13 21:22:27+02,2024-05-23 20:23:34+03,2024-02-23 12:41:40+02,false,NULL,false,NULL,121425744,NULL,NULL,NULL
6068,false,DigitalMediaServer/crowdin-maven-plugin,7,git@github.com:DigitalMediaServer/crowdin-maven-plugin.git,https://github.com/DigitalMediaServer/crowdin-maven-plugin.git,474,7,true,4,0,lgpl-3.0,95,false,false,NULL,NULL,2016-02-19 18:57:42+02,2024-04-20 10:13:26+03,2024-03-18 19:02:24+02,false,NULL,false,NULL,52102656,NULL,NULL,NULL
6069,false,rohanKanojia/eclipse-jkube-demo-project,7,git@github.com:rohanKanojia/eclipse-jkube-demo-project.git,https://github.com/rohanKanojia/eclipse-jkube-demo-project.git,2601,7,true,8,0,apache-2.0,95,true,true,NULL,NULL,2019-12-19 12:39:56+02,2024-08-13 17:18:55+03,2024-08-13 17:18:51+03,true,NULL,false,NULL,229032715,NULL,NULL,7
6070,false,wuhuanhost/ssm-framework,6,git@github.com:wuhuanhost/ssm-framework.git,https://github.com/wuhuanhost/ssm-framework.git,251,6,true,3,1,,95,false,false,NULL,NULL,2017-02-06 11:50:44+02,2024-09-25 12:16:33+03,2024-05-16 20:23:17+03,false,NULL,false,NULL,81072344,NULL,NULL,NULL
6071,false,AuDigitalHealth/ncts-syndication-client,6,git@github.com:AuDigitalHealth/ncts-syndication-client.git,https://github.com/AuDigitalHealth/ncts-syndication-client.git,192,6,true,1,8,other,95,false,false,NULL,NULL,2018-01-18 14:06:23+02,2024-12-09 21:54:13+02,2024-03-01 08:13:46+02,false,NULL,false,NULL,117977871,NULL,NULL,NULL
6072,false,mulla028/PolyglotCode,6,git@github.com:mulla028/PolyglotCode.git,https://github.com/mulla028/PolyglotCode.git,87,6,true,2,0,mit,95,false,false,NULL,NULL,2024-09-11 03:16:47+03,2024-12-18 11:13:02+02,2024-11-25 20:31:51+02,false,NULL,false,NULL,855485766,NULL,NULL,NULL
6073,false,andresWeitzel/Microservicios_Spring_Cloud_Netflix_Spring_Boot,6,git@github.com:andresWeitzel/Microservicios_Spring_Cloud_Netflix_Spring_Boot.git,https://github.com/andresWeitzel/Microservicios_Spring_Cloud_Netflix_Spring_Boot.git,7074,6,true,3,1,gpl-3.0,95,false,false,NULL,NULL,2022-02-03 00:58:44+02,2024-10-24 07:28:15+03,2024-01-13 00:43:53+02,false,NULL,false,NULL,454963161,NULL,NULL,NULL
6074,false,CleverTap/supertest-maven-plugin,6,git@github.com:CleverTap/supertest-maven-plugin.git,https://github.com/CleverTap/supertest-maven-plugin.git,80,6,true,1,5,mit,95,true,true,57,5,2022-02-09 12:46:13+02,2024-02-13 12:39:50+02,2024-08-31 18:34:11+03,true,NULL,true,Unresolved compilation issues,457316814,NULL,9439b54,130
6075,false,emrtnm/cucumber-automation-framework,6,git@github.com:emrtnm/cucumber-automation-framework.git,https://github.com/emrtnm/cucumber-automation-framework.git,64,6,true,1,0,gpl-3.0,95,false,false,NULL,NULL,2023-10-13 19:08:56+03,2025-01-10 09:08:01+02,2025-01-20 06:34:59+02,false,NULL,false,NULL,704604447,NULL,NULL,NULL
6076,false,tiagosgomes/Projeto_Java_Web_Services_Com_Spring_Boot_e_JPA_Hibernate,6,git@github.com:tiagosgomes/Projeto_Java_Web_Services_Com_Spring_Boot_e_JPA_Hibernate.git,https://github.com/tiagosgomes/Projeto_Java_Web_Services_Com_Spring_Boot_e_JPA_Hibernate.git,477,6,true,2,0,mit,95,false,false,NULL,NULL,2021-02-08 20:15:06+02,2024-08-16 15:24:29+03,2024-07-26 05:06:54+03,false,NULL,false,NULL,337167289,NULL,NULL,NULL
6077,false,IBM/cics-bundle-common,6,git@github.com:IBM/cics-bundle-common.git,https://github.com/IBM/cics-bundle-common.git,190,6,true,14,2,epl-2.0,95,false,false,NULL,NULL,2019-07-29 16:09:45+03,2024-10-15 22:49:55+03,2024-10-15 22:49:55+03,false,NULL,false,NULL,199455204,NULL,NULL,NULL
6078,false,ffarnia/revolut,6,git@github.com:ffarnia/revolut.git,https://github.com/ffarnia/revolut.git,50,6,true,2,0,,95,false,false,NULL,NULL,2020-01-08 21:09:11+02,2024-12-02 13:13:49+02,2024-04-09 13:32:46+03,false,NULL,false,NULL,232638474,NULL,NULL,NULL
6079,false,apache/maven-artifact-transfer,6,git@github.com:apache/maven-artifact-transfer.git,https://github.com/apache/maven-artifact-transfer.git,714,6,false,22,0,,95,false,false,NULL,NULL,2017-12-07 20:15:15+02,2024-08-22 09:30:21+03,2024-04-02 01:58:02+03,false,NULL,false,NULL,113483910,NULL,NULL,NULL
6080,false,otienogeoffrey812/string-manipulation-algorithms,6,git@github.com:otienogeoffrey812/string-manipulation-algorithms.git,https://github.com/otienogeoffrey812/string-manipulation-algorithms.git,20,6,true,1,0,mit,95,false,false,NULL,NULL,2023-05-25 16:42:16+03,2024-12-30 10:15:34+02,2024-10-26 18:05:46+03,false,NULL,false,NULL,645364819,NULL,NULL,NULL
6081,false,competeaqui/pagseguro-java-api,5,git@github.com:competeaqui/pagseguro-java-api.git,https://github.com/competeaqui/pagseguro-java-api.git,141,5,true,1,1,gpl-3.0,95,false,false,NULL,NULL,2023-06-11 01:06:12+03,2024-12-09 21:55:21+02,2024-02-27 16:38:46+02,false,NULL,false,NULL,652036477,NULL,NULL,NULL
6082,false,Invoiced/invoiced-java,5,git@github.com:Invoiced/invoiced-java.git,https://github.com/Invoiced/invoiced-java.git,479,5,true,2,5,mit,95,false,false,NULL,NULL,2016-08-15 05:02:19+03,2023-04-29 20:44:14+03,2024-02-03 01:55:51+02,false,NULL,false,NULL,65696848,NULL,NULL,NULL
6083,false,LearnDifferent/mtm,5,git@github.com:LearnDifferent/mtm.git,https://github.com/LearnDifferent/mtm.git,11856,5,true,1,0,apache-2.0,95,false,false,NULL,NULL,2021-09-12 18:32:24+03,2024-05-20 06:28:23+03,2024-08-27 12:42:40+03,false,NULL,false,NULL,405679855,NULL,NULL,NULL
6084,false,szymonpoltorak/Social-App,5,git@github.com:szymonpoltorak/Social-App.git,https://github.com/szymonpoltorak/Social-App.git,4341,5,true,1,0,apache-2.0,95,false,false,NULL,NULL,2023-03-12 16:11:24+02,2024-09-21 15:31:54+03,2024-01-25 19:49:10+02,false,NULL,false,NULL,612965626,NULL,NULL,NULL
6085,false,basepom/dependency-versions-check-maven-plugin,5,git@github.com:basepom/dependency-versions-check-maven-plugin.git,https://github.com/basepom/dependency-versions-check-maven-plugin.git,340,5,true,3,3,apache-2.0,95,false,false,NULL,NULL,2019-10-29 05:17:09+02,2025-01-01 11:51:05+02,2024-09-15 04:21:25+03,false,NULL,false,NULL,218195059,NULL,NULL,NULL
6086,false,TatuLund/bookstore-flow-ee,5,git@github.com:TatuLund/bookstore-flow-ee.git,https://github.com/TatuLund/bookstore-flow-ee.git,911,5,true,5,0,,95,false,false,NULL,NULL,2019-10-30 11:58:01+02,2024-06-03 09:57:46+03,2024-06-03 09:57:43+03,false,NULL,false,NULL,218495863,NULL,NULL,NULL
6087,false,sebastianjnuwu/CraftCourier,5,git@github.com:sebastianjnuwu/CraftCourier.git,https://github.com/sebastianjnuwu/CraftCourier.git,243,5,true,1,2,apache-2.0,95,false,false,NULL,NULL,2022-05-07 18:52:42+03,2024-10-02 14:23:25+03,2025-03-01 05:07:29+02,false,NULL,false,NULL,489717166,NULL,NULL,NULL
6088,false,jsonurl/jsonurl-java,5,git@github.com:jsonurl/jsonurl-java.git,https://github.com/jsonurl/jsonurl-java.git,6378,5,true,3,5,apache-2.0,95,true,true,202,7,2020-02-28 04:02:11+02,2024-11-18 12:41:18+02,2025-03-02 00:01:45+02,true,NULL,true,It has a pushed_at date but no commits in the expected period,243657742,NULL,NULL,1726
